name,osc1 shape,osc1 fm modulation,osc2 shape,osc2 pitch,osc2 tune,osc2 kbd track,osc mix,osc sync,osc ring modulation,osc pulse width,osc key shift,osc mod env on/off,osc mod env amount,osc mod env attack,osc p.env decay,filter type,filter attack,filter decay,filter sustain,filter release,filter freq,filter resonance,filter amount,filter kbd track,filter distortion,filter velocity switch,amp attack,amp decay,amp sustain,amp release,amp gain,amp velocity sens.,arp. on/off,arp type,arp range,arp beat,arp gate,delay on/off,delay time,delay feedback,delay level,chorus on/off,chorus type,chorus delay time,chorus depth,chorus rate,chorus feedback,chorus level,equalizer tone,equalizer freq.,equalizer level,equalizer Q,play mode type,play mode portament,pitch bend range,wheel lfo1 depth sens.,lfo1 on/off,lfo1 destination,lfo1 type,lfo1 speed,lfo1 depth,lfo2 on/off,lfo2 destination,lfo2 type,lfo2 speed,lfo2 depth
Warning Arp,3,4,4,0,63,1,19,1,0,63,-24,1,82,6,46,1,84,62,89,37,56,37,74,30,7,0,34,32,108,37,94,0,1,2,2,11,104,0,12,62,14,1,4,61,80,37,54,22,53,95,54,52,0,12,12,74,1,3,1,71,98,1,6,1,36,9
Electrified,2,0,2,77,72,1,99,0,0,76,0,1,16,6,66,0,61,127,0,32,97,35,75,64,8,0,2,113,7,30,104,84,0,1,0,10,79,1,8,26,27,1,2,64,64,70,39,12,53,63,55,90,0,5,12,74,1,1,4,91,2,1,1,0,90,2
Plucky shy voices II,1,0,1,102,62,1,109,0,0,94,0,1,42,30,22,1,20,71,93,93,91,71,40,71,58,0,16,54,104,40,127,32,0,3,0,0,3,1,5,81,5,1,2,64,49,54,61,77,69,56,60,84,0,0,12,74,1,3,1,57,24,1,4,1,57,13
Basic saw ld,1,0,1,64,65,1,27,0,0,85,0,1,91,0,90,3,1,94,127,71,127,2,56,95,0,0,2,85,127,11,127,40,0,1,0,11,64,1,8,56,9,1,4,63,62,43,51,70,64,64,64,64,1,1,12,74,1,7,5,38,10,0,5,1,2,65
aaargh..ia,1,0,1,64,78,1,81,1,0,59,0,0,51,10,13,1,70,74,75,51,82,69,19,6,22,0,7,127,105,53,127,102,0,1,0,11,64,1,8,6,6,1,2,58,51,44,72,30,59,53,42,78,0,0,12,74,1,7,1,95,4,1,3,0,97,14
Nice pluck,0,0,2,64,72,1,81,1,1,59,0,1,127,6,102,1,67,74,75,51,88,12,33,6,26,1,2,39,127,26,123,78,0,1,0,11,64,1,8,67,28,1,2,58,51,44,72,77,110,100,81,76,0,2,12,74,1,6,1,95,92,1,3,0,97,2
Turbulence ld,1,0,4,64,63,0,13,0,1,81,0,0,56,59,17,2,64,84,37,42,67,65,63,51,10,0,2,45,127,4,43,95,0,2,1,3,83,1,8,62,19,1,2,6,0,105,92,87,75,41,61,64,1,10,12,74,0,3,3,91,0,1,4,5,51,5
Dusty instrument,2,96,3,64,64,1,96,1,0,64,0,1,0,0,117,3,58,66,65,24,9,0,24,34,18,0,0,74,105,18,78,52,0,1,0,11,64,1,0,53,76,1,2,52,46,82,81,23,90,12,29,38,0,2,12,74,1,3,2,50,59,1,3,0,92,15
Timpanos,0,12,3,51,65,1,5,0,0,64,0,1,89,12,35,1,13,60,12,38,85,60,97,85,8,0,10,14,120,53,125,64,0,3,0,11,22,1,8,31,23,0,2,44,14,12,63,19,77,42,50,72,0,0,12,74,1,3,1,84,3,1,1,2,60,6
Slappy bass,1,0,4,0,65,0,15,0,1,95,0,1,94,26,93,1,12,52,6,127,61,0,86,127,40,0,2,0,114,46,96,54,0,3,3,10,97,1,8,42,10,1,2,82,25,16,42,20,53,66,53,52,0,8,12,74,0,2,4,6,60,1,3,1,52,65
A lot going on,1,127,1,89,64,1,79,1,0,59,0,1,4,3,68,1,84,74,75,51,95,75,37,38,6,0,2,3,116,6,91,69,0,1,0,11,64,1,8,44,29,1,2,58,51,44,72,41,60,89,48,80,0,12,12,74,1,7,5,95,9,1,4,5,97,6
Doomsday,1,17,3,39,69,1,40,1,0,90,0,1,114,15,46,1,8,66,9,11,74,39,24,43,12,0,32,33,121,13,120,48,0,2,0,7,52,1,8,13,89,1,1,48,83,14,26,90,68,85,50,76,0,11,12,74,1,1,1,71,94,1,3,0,28,80
Rumble,3,0,1,102,62,1,25,1,0,69,0,1,10,4,54,3,12,73,18,76,4,11,108,6,36,0,18,89,90,79,114,45,0,2,1,11,30,0,8,40,20,0,2,64,64,39,64,20,56,95,51,80,0,2,12,74,1,6,1,61,4,1,3,0,80,22
Energy explosion arp,1,0,1,77,65,0,28,1,0,93,0,1,0,7,66,1,0,42,0,0,9,75,104,64,44,0,40,48,6,85,60,62,1,2,0,12,42,1,8,81,9,1,1,93,91,48,118,58,64,86,53,82,0,14,12,74,1,5,0,8,96,1,3,1,14,127
Step by step Ld,2,0,4,89,64,1,93,1,0,105,24,1,110,6,22,3,12,24,60,104,36,22,105,70,30,0,2,39,110,14,127,90,0,1,0,14,3,1,1,69,6,1,2,42,37,87,91,12,82,66,54,90,0,0,12,74,1,5,1,53,29,1,3,2,66,78
Muddy pendulum,0,12,3,51,65,1,5,0,1,64,0,1,89,12,35,1,13,60,12,38,3,38,97,85,8,0,2,12,118,47,100,107,0,3,0,11,22,1,8,19,12,0,2,44,14,12,63,19,77,51,43,78,0,0,12,74,1,3,1,84,3,1,1,2,60,6
Lost sound,2,0,4,89,74,1,38,1,0,78,0,1,28,16,77,1,6,61,78,102,84,61,65,90,52,0,46,53,48,38,127,48,0,3,1,9,62,1,8,36,15,1,4,30,16,88,73,34,91,61,48,88,0,0,12,74,1,3,5,6,8,1,4,1,72,36
Plucky shy voices,0,0,1,102,62,0,109,1,0,94,0,1,94,6,59,1,16,71,95,93,92,71,40,71,49,0,16,54,95,51,127,32,0,3,0,0,3,1,5,81,5,1,2,64,23,34,57,36,66,63,47,102,0,3,12,74,1,3,1,57,24,1,4,1,57,13
VocoBass,0,0,2,39,72,1,81,0,0,59,0,1,127,6,102,1,67,74,75,51,90,6,33,6,36,1,2,39,127,21,68,77,0,1,0,11,64,1,0,7,10,1,2,58,51,44,72,77,74,101,78,64,0,2,12,74,1,6,1,95,92,1,3,0,97,2
Modusaw Bass,1,46,1,64,66,1,24,0,0,45,0,1,92,51,28,0,0,14,72,15,12,41,127,92,30,1,5,15,91,15,115,60,0,4,0,6,86,0,8,20,15,1,2,10,64,16,69,17,75,66,39,20,0,12,12,74,1,7,1,97,4,1,3,1,70,10
Rolling keys,1,0,1,64,72,1,81,1,0,59,0,0,51,10,13,1,54,74,75,51,74,21,54,84,12,0,2,41,114,64,73,26,0,1,0,11,64,1,8,75,25,0,2,58,51,44,72,30,78,53,42,78,0,0,12,74,1,7,1,95,4,1,3,0,97,14
Thin pluck,0,22,2,102,71,1,40,0,0,74,12,0,62,11,25,2,0,90,20,34,64,8,96,90,23,1,0,48,121,20,127,115,0,1,0,3,74,1,5,26,29,1,1,60,50,62,66,0,72,84,13,82,0,0,12,74,1,5,4,48,31,1,3,5,78,74
Long rise II fx,2,0,4,77,65,1,28,1,0,64,-12,0,64,0,0,1,123,42,66,0,9,75,127,64,44,0,36,30,51,62,111,62,0,2,3,10,82,0,5,7,25,1,2,93,91,48,118,56,64,29,46,102,0,0,12,74,1,2,2,108,119,1,2,4,3,127
Happy go lucky,1,0,1,51,64,1,70,0,0,40,12,1,92,10,13,1,15,66,71,71,29,56,102,0,8,0,0,72,115,66,114,67,0,1,0,11,64,1,8,58,19,1,2,52,44,21,54,27,70,92,51,82,0,0,12,74,1,7,0,96,5,1,3,0,97,14
Trasernal,2,0,1,51,62,1,20,0,1,20,0,1,42,12,49,0,15,10,104,127,30,3,117,12,21,0,2,25,84,72,115,12,0,3,2,6,89,1,5,36,24,1,2,64,25,15,21,38,57,93,73,93,0,0,12,74,1,3,5,87,14,1,4,1,81,57
Happy dance,1,60,1,77,69,0,96,1,0,69,0,1,60,0,108,1,8,66,9,11,47,33,82,43,12,0,5,66,121,66,112,48,1,2,0,9,80,1,8,32,89,1,1,48,83,14,26,90,78,85,50,76,0,11,12,74,1,3,1,71,77,1,1,1,84,8
Loop series IV,2,0,2,102,64,1,17,0,1,6,-12,1,90,0,30,3,8,12,80,72,14,24,98,96,33,1,6,13,124,66,110,6,1,2,1,12,38,1,3,94,9,1,2,70,42,31,49,53,66,67,54,96,0,13,12,74,1,5,5,89,37,1,4,1,81,57
Black hole,1,0,1,77,63,0,75,1,1,64,0,0,93,15,53,0,0,78,9,11,18,29,90,19,23,0,61,14,127,66,80,87,0,3,0,11,41,1,3,5,4,1,2,42,48,30,64,12,64,48,49,89,0,11,12,74,1,3,1,59,116,0,7,3,65,15
Me like this,1,0,1,77,62,1,32,1,0,64,0,1,104,0,35,1,0,31,18,22,79,4,90,21,24,0,2,73,101,36,72,8,0,4,0,12,81,1,8,42,18,1,2,49,14,36,54,25,51,26,69,78,0,12,12,74,1,2,5,108,2,1,5,1,100,46
Crying Synth,1,0,1,39,65,1,112,0,0,24,24,1,8,29,12,0,36,47,76,68,3,66,104,18,35,0,4,7,116,76,120,46,0,3,1,10,39,1,3,80,6,1,1,7,62,25,17,36,101,67,30,84,2,66,12,74,1,3,5,87,14,1,4,1,81,57
Character,1,0,1,77,62,0,96,1,0,70,0,1,18,7,30,1,0,78,9,11,28,33,75,43,12,0,5,33,121,13,109,48,1,2,0,7,80,1,8,32,89,1,1,48,83,31,27,90,64,85,50,76,0,20,12,74,1,3,1,71,116,1,1,0,18,2
Modulated rise fx,1,0,3,77,65,1,28,1,0,64,0,0,64,0,0,1,107,42,66,0,9,75,127,64,44,0,13,30,48,23,117,99,0,2,3,10,82,1,8,79,17,1,2,70,76,48,75,56,64,29,46,102,0,0,12,74,1,2,2,89,106,1,3,1,1,112
Drop fx,1,0,2,63,64,1,102,0,1,63,0,1,9,88,127,0,0,66,88,46,90,23,53,46,0,0,4,127,116,19,120,45,0,2,1,11,52,1,10,57,26,1,1,105,0,0,103,12,64,64,64,64,0,0,12,74,1,2,0,10,97,1,2,0,3,116
Talking bass,2,0,1,39,65,1,81,0,0,24,0,1,8,29,12,0,3,24,79,52,27,48,104,18,12,0,2,48,121,76,122,27,0,3,1,10,39,1,3,80,7,0,1,7,62,25,17,36,101,48,66,33,0,8,12,74,1,3,5,87,10,1,4,1,81,57
aiii...,0,0,2,39,71,1,81,0,0,59,0,1,127,6,102,1,64,24,84,51,78,22,35,13,49,1,2,12,127,16,110,90,0,1,0,11,64,0,0,9,40,1,2,58,51,44,72,86,69,108,83,86,1,64,12,74,1,6,1,95,91,1,3,0,97,2
Lazerbit sequence,3,55,1,102,65,1,30,0,1,69,12,1,20,4,54,3,13,68,30,79,16,46,111,15,12,0,6,127,127,58,86,48,0,2,0,14,32,1,8,40,8,0,2,64,64,39,64,18,56,67,49,80,0,11,12,74,0,1,1,18,16,1,3,1,80,95
Epic wannabe,2,0,4,64,64,1,0,1,0,30,0,1,41,36,5,0,8,60,73,14,77,24,90,78,12,1,6,114,91,70,106,36,0,3,1,10,46,1,8,12,8,1,2,47,64,50,64,40,54,55,52,85,0,2,12,74,1,7,1,95,2,1,3,1,81,34
Metal Hit,2,127,4,127,66,1,76,0,0,127,0,1,127,0,0,0,0,52,32,117,54,0,90,48,0,1,0,96,0,74,96,61,0,2,1,14,64,1,3,40,5,0,2,75,70,50,64,40,65,103,102,127,0,0,12,67,1,3,2,0,0,0,6,5,68,68
Basic Saw,1,61,3,64,63,1,63,1,1,127,12,0,64,0,0,1,63,123,0,64,127,50,128,90,80,1,15,127,127,39,104,64,0,1,0,11,64,1,8,40,30,0,2,64,64,50,64,40,64,64,64,64,0,0,12,74,0,2,1,64,0,0,1,1,64,64
Hardcore UpDown,1,0,1,64,65,1,127,0,0,64,0,1,72,63,78,1,0,0,127,0,127,0,62,64,0,0,0,0,127,0,67,0,0,1,0,11,64,0,2,40,20,0,2,64,64,50,64,40,64,64,64,64,0,12,12,6,0,1,3,107,0,0,3,1,64,64
--ARP--,2,0,1,64,81,1,64,0,0,64,0,0,64,0,0,1,0,64,32,64,81,14,128,64,0,1,64,64,107,64,107,64,0,1,0,11,64,1,8,40,20,1,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
ARP Light A,1,0,4,77,62,1,127,1,0,127,0,1,114,0,0,0,0,25,16,71,34,110,127,72,55,1,0,92,0,24,93,64,1,2,1,12,103,1,7,82,27,0,4,64,64,50,64,40,64,12,84,64,0,0,12,65,1,1,1,40,75,1,3,5,12,119
Fairlight ARR Fake,2,0,2,64,64,1,0,1,1,39,0,1,71,0,39,3,17,0,0,0,73,0,63,0,0,1,12,40,127,66,89,22,0,1,0,11,64,1,7,18,44,1,1,13,0,0,19,105,67,79,20,48,0,0,12,126,1,1,1,0,2,0,6,5,65,64
Pad Soft,1,0,1,51,43,1,0,1,1,127,0,0,60,52,63,0,118,58,94,114,127,21,75,116,113,0,65,97,127,78,30,37,0,2,1,14,68,1,10,64,32,1,4,88,89,18,64,55,64,33,47,64,0,12,12,124,0,1,5,0,5,1,3,4,32,33
Key E,1,0,2,102,65,1,127,0,0,127,-12,0,64,0,0,3,24,78,0,98,54,0,78,17,0,0,30,84,122,87,90,65,0,1,0,11,64,0,8,40,17,1,2,76,64,50,64,68,64,112,112,64,0,0,1,68,1,2,1,64,0,0,5,1,64,64
--Brass+Lead+Saw--,2,0,1,64,81,1,64,0,0,64,0,0,64,0,0,1,0,64,32,64,81,14,128,64,0,1,64,64,107,64,107,64,0,1,0,11,64,1,8,40,20,1,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
Follow Wind,2,91,4,127,66,1,127,0,1,70,0,1,64,0,0,0,0,68,0,0,30,66,79,127,40,1,0,0,83,77,96,22,0,1,0,11,64,1,8,53,24,1,2,64,64,50,64,40,64,64,64,64,0,33,12,71,1,3,1,23,86,1,2,2,83,127
Kick A,2,90,3,37,65,0,127,0,0,64,0,1,100,0,54,4,0,127,127,0,97,53,127,127,46,1,0,61,0,30,108,90,0,1,0,11,64,0,8,40,20,1,4,24,44,120,66,57,64,127,127,73,1,0,0,127,1,3,4,64,63,1,6,1,64,64
Pad Saw A,1,0,2,127,65,1,0,1,1,127,0,0,64,0,0,0,120,109,73,127,127,37,80,64,15,0,55,0,127,81,89,50,0,2,3,18,66,1,4,40,53,0,2,110,87,36,102,32,83,0,53,64,0,0,12,111,1,1,1,127,0,1,5,5,63,14
Buddha Saw,1,0,2,77,78,1,82,0,0,64,0,1,34,0,0,0,0,64,32,64,127,0,60,64,11,0,0,37,127,78,46,0,0,1,0,12,65,1,1,52,22,1,2,64,50,50,64,40,67,64,64,64,0,0,12,71,1,2,5,64,0,1,5,5,76,46
Chewuu,1,0,2,127,66,1,127,1,1,30,0,1,127,127,127,0,0,52,32,117,61,127,90,0,127,1,0,96,0,74,77,61,0,2,1,14,64,1,7,40,5,0,2,75,70,50,64,40,78,103,88,64,0,0,12,67,1,2,2,127,0,0,3,5,68,68
E-Tom ++,2,0,2,39,66,1,127,0,0,127,12,1,86,0,85,1,0,70,78,104,0,0,118,0,127,1,0,78,0,55,127,64,0,1,0,64,64,0,1,0,32,1,2,61,50,37,64,8,64,4,88,70,1,0,12,64,0,1,1,65,64,0,3,1,65,64
Key N,2,0,2,89,65,1,127,1,1,127,0,1,67,0,16,0,0,0,127,79,127,0,62,127,56,1,24,20,127,75,90,49,0,1,0,15,64,1,6,40,18,0,2,52,77,65,64,40,64,94,32,64,0,0,12,68,1,2,1,66,0,0,3,1,50,42
Pad Saw C,2,0,2,127,65,1,0,1,0,47,0,0,64,0,0,0,111,109,73,127,127,37,80,64,15,1,48,0,127,80,79,50,0,2,3,18,66,1,2,40,53,0,2,110,87,36,102,32,83,0,53,64,0,0,12,111,1,1,1,127,0,1,5,5,63,14
--Bass--,2,0,1,64,81,1,64,0,0,64,0,0,64,0,0,1,0,64,32,64,81,14,128,64,0,1,64,64,107,64,107,64,0,1,0,11,64,1,8,40,20,1,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
ARP Tri B,2,127,1,64,64,1,43,1,1,127,0,1,93,0,83,0,0,0,72,0,0,60,127,30,25,0,0,64,92,47,92,22,1,2,2,14,127,1,4,100,20,1,4,38,127,46,64,93,64,64,64,64,0,16,12,67,1,3,5,52,127,1,6,4,127,127
Bass D,2,0,2,77,66,1,30,0,0,127,-12,0,64,0,0,2,0,0,0,64,19,36,0,127,37,0,0,64,127,0,105,34,0,1,0,11,64,0,8,40,20,1,2,64,78,42,64,71,40,18,72,13,0,37,12,93,0,2,0,75,0,0,1,2,64,0
Bass W,3,0,4,75,64,1,72,1,0,114,-24,0,64,0,16,0,0,74,0,62,37,43,103,64,41,1,0,62,127,46,98,64,0,1,0,11,64,1,8,2,6,0,2,64,64,50,64,40,64,10,86,19,0,0,12,74,1,2,1,76,0,0,5,1,64,64
Bass A,1,0,2,77,64,1,101,1,0,100,-24,0,64,0,16,0,0,74,0,62,35,21,103,64,18,1,0,81,127,21,101,64,0,1,0,11,64,1,8,2,6,0,1,64,64,50,64,40,64,10,86,19,0,0,12,74,1,7,1,50,0,0,5,1,64,64
--Stab+Offbeat+Pluck--,2,0,1,64,81,1,64,0,0,64,0,0,64,0,0,1,0,64,32,64,81,14,128,64,0,1,64,64,107,64,107,64,0,1,0,11,64,1,8,40,20,1,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
Synth C-Guitar,2,0,1,102,65,1,38,0,1,43,0,0,64,0,0,3,0,78,0,98,54,0,78,17,0,0,0,0,122,70,90,65,0,1,0,11,64,1,8,40,17,1,2,76,64,50,64,68,64,112,112,64,0,0,1,68,1,2,1,64,0,0,5,1,64,64
U-Laser Wave,1,7,2,64,81,1,38,1,0,64,0,1,114,0,30,0,0,64,0,0,104,48,128,64,89,0,0,64,107,54,101,64,0,1,0,11,64,1,2,40,20,1,2,54,46,50,64,40,64,64,64,64,0,0,12,74,1,2,0,27,127,1,5,0,68,64
Wave Heli,2,0,4,77,79,1,127,0,0,60,0,1,74,0,0,1,14,90,24,66,84,0,127,77,0,1,35,87,102,57,88,64,0,2,1,14,79,1,11,16,8,0,1,23,28,21,89,24,64,64,64,64,0,0,2,67,1,1,1,108,0,1,2,5,86,0
Polarizer Lead,2,127,1,64,64,1,0,0,1,127,0,1,93,0,83,0,0,0,72,0,0,60,127,30,25,0,0,64,92,47,92,22,0,2,1,14,127,1,6,100,20,1,4,38,127,46,64,93,64,64,64,64,0,16,12,67,1,3,5,52,127,1,6,1,127,127
Key E III,2,127,1,102,65,1,127,0,0,0,-12,0,64,0,0,3,0,78,0,98,54,40,78,0,0,0,0,84,122,87,90,65,0,1,0,11,64,0,8,40,17,1,2,76,64,50,64,68,64,112,112,64,0,0,1,68,1,2,1,64,0,0,6,1,64,64
Pizzikto Hit,1,0,4,127,66,1,89,1,1,77,0,1,127,0,0,0,0,52,32,117,54,0,90,48,0,1,0,96,0,74,96,61,0,2,1,14,64,1,3,40,5,0,2,75,70,50,64,40,65,103,102,127,0,0,12,67,1,2,0,127,0,0,3,5,68,68
Zero Lead,1,0,4,77,64,1,127,1,0,127,-24,0,64,0,16,1,0,74,0,62,30,76,103,64,18,1,0,81,127,21,101,64,0,1,0,11,64,1,8,2,6,0,1,64,64,50,64,40,64,10,86,19,0,0,12,74,1,2,1,50,0,0,5,1,64,64
Eurosaw [Giga],2,0,1,64,78,1,127,0,0,64,0,1,105,3,27,0,0,64,32,64,127,0,60,64,11,0,0,37,127,78,46,0,0,1,0,12,65,1,1,52,22,1,2,64,50,50,64,40,67,64,64,64,0,0,12,71,1,2,5,64,0,1,5,5,76,46
Pluck A+,2,7,1,64,81,1,127,1,0,0,0,1,93,0,48,0,0,64,0,0,30,18,128,64,37,0,0,0,107,54,97,64,0,1,0,11,64,1,2,40,20,1,2,54,46,50,64,40,64,64,64,64,0,0,12,74,1,2,0,0,0,1,5,0,68,64
ARP Ghost,1,0,1,77,63,1,64,0,0,40,12,1,83,0,102,2,0,67,19,77,9,76,89,60,97,0,0,65,54,21,79,54,1,2,1,14,75,1,5,15,53,1,1,11,98,66,64,99,56,68,31,26,0,0,12,104,1,1,1,24,6,1,2,5,17,37
Pad Saw B,2,0,3,64,65,1,120,1,1,127,0,0,64,0,0,0,120,109,73,127,127,0,80,0,14,0,55,0,127,81,80,50,0,2,3,18,66,1,4,40,53,0,2,110,87,36,102,32,83,0,53,64,0,0,12,111,1,3,1,127,0,1,4,5,63,14
Star Fly II,1,0,2,51,66,1,75,0,0,127,0,1,64,0,127,3,61,49,127,126,40,127,79,0,71,1,60,0,83,77,93,22,0,1,0,11,64,1,8,53,13,1,2,64,64,50,64,40,64,64,64,64,0,33,12,71,1,3,1,23,86,1,2,2,83,127
OffBeatA,2,127,1,64,81,1,0,1,1,30,0,1,63,0,0,0,0,0,0,0,127,0,127,64,60,1,0,49,40,50,90,101,0,1,0,11,64,1,0,0,85,0,2,64,64,50,64,40,102,97,83,46,0,0,12,73,1,2,0,64,0,0,3,1,64,64
Key M,3,0,2,77,65,1,127,0,0,127,0,1,67,0,16,0,0,0,127,79,96,90,62,66,71,1,24,20,127,75,90,49,0,1,0,15,64,1,6,40,18,0,2,52,77,65,64,40,64,94,32,64,0,0,12,68,1,2,1,66,0,0,3,1,50,42
Pluck A++,3,7,3,64,65,1,101,1,0,127,0,1,93,0,48,0,0,122,0,0,127,51,128,127,44,0,0,0,107,54,97,64,0,1,0,11,64,1,2,40,20,1,2,54,46,50,64,40,64,64,64,64,0,0,12,74,1,2,0,0,0,1,5,0,68,64
Bass E,1,0,2,77,64,1,127,1,0,75,-24,0,64,0,16,1,0,74,0,62,35,86,103,127,60,1,0,81,127,44,101,64,0,1,0,11,64,1,8,2,6,1,2,64,64,50,64,40,64,10,86,19,0,0,12,74,1,6,1,50,0,0,3,1,64,64
Good Saw,2,61,3,64,63,1,63,1,1,127,0,0,64,0,0,1,63,123,0,64,127,50,128,90,80,1,15,127,127,39,90,64,0,1,0,11,64,1,8,40,30,0,2,64,64,50,64,40,64,64,64,64,0,0,12,74,0,2,1,64,0,0,1,1,64,64
Unstable Lead,1,0,1,77,66,1,26,1,0,0,0,0,90,21,10,0,0,24,0,0,36,121,127,127,60,0,32,64,92,47,92,22,0,3,1,14,127,0,4,100,20,1,2,31,92,34,64,85,64,64,64,64,0,16,12,74,1,3,4,0,83,1,3,5,44,30
Key I,1,0,3,64,72,1,32,0,0,63,0,1,70,5,31,1,25,76,32,63,96,49,126,64,20,1,0,60,104,40,102,46,0,2,1,14,98,1,8,40,16,1,2,64,64,50,64,40,101,95,73,64,0,0,12,73,1,2,1,64,0,1,5,1,64,64
ARP Pulse,1,91,1,51,66,1,26,0,0,70,0,1,64,0,0,3,0,68,0,0,69,75,79,127,38,1,60,0,83,77,93,22,0,1,0,11,64,1,8,53,13,1,2,64,64,50,64,40,64,64,64,64,0,33,12,71,1,3,1,23,86,1,2,2,83,127
ARP Light B,2,127,1,77,62,1,0,1,1,127,0,1,127,0,0,2,0,25,16,71,64,72,127,61,53,1,0,92,0,24,100,64,1,2,3,12,103,1,7,82,27,0,4,64,64,50,64,40,64,12,84,64,0,0,12,65,1,1,1,40,75,1,6,5,12,119
ARP Kek,2,0,4,77,64,1,127,1,0,127,-24,0,127,0,0,1,0,84,93,127,35,86,94,127,75,1,0,81,127,40,101,64,1,2,1,11,64,1,8,2,6,0,1,64,64,50,64,40,64,10,86,19,0,0,12,74,1,2,1,50,0,0,3,1,64,64
Eurosaw [Vivid],1,0,1,64,81,1,64,0,0,64,0,1,90,0,40,1,0,64,32,64,127,20,128,64,87,1,16,37,83,54,82,42,0,1,0,11,64,1,7,40,20,1,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,0,64,0,1,5,1,64,64
--Kick Drum--,2,0,1,64,81,1,64,0,0,64,0,0,64,0,0,1,0,64,32,64,81,14,128,64,0,1,64,64,107,64,107,64,0,1,0,11,64,1,8,40,20,1,2,64,64,50,64,40,64,64,64,64,0,0,12,74,1,2,1,64,0,1,5,1,64,64
Bass H,1,0,1,64,70,1,49,0,0,20,-24,0,27,0,0,1,0,114,0,30,35,0,83,11,30,1,0,127,0,14,115,22,0,1,0,11,64,0,8,40,0,0,2,64,64,50,64,40,64,6,119,59,0,0,24,66,1,2,1,71,0,0,3,1,65,64
Bass B ++,1,0,1,77,85,1,127,0,0,127,-24,1,127,18,9,1,12,64,0,64,52,27,98,56,22,1,0,53,122,0,84,64,0,1,1,11,64,0,0,3,20,1,2,64,64,50,64,40,49,10,92,78,0,0,4,75,0,2,1,64,0,0,3,1,64,64
Ambient,1,127,1,127,65,1,51,1,0,127,0,0,64,0,0,0,0,109,73,127,127,37,80,64,15,1,0,0,127,81,71,50,0,2,3,18,66,1,4,40,53,0,2,110,87,36,102,32,83,0,53,64,0,0,12,111,1,1,1,0,0,1,2,5,63,14
Key D II [Remix],0,60,1,102,65,1,108,1,1,127,0,1,64,0,45,3,0,78,0,98,54,0,78,17,0,0,0,0,122,70,100,65,0,1,0,11,64,1,7,40,17,1,2,76,64,50,64,68,64,112,112,64,0,0,1,68,1,2,5,64,0,1,6,1,64,64
Choir Pad,2,0,1,64,127,1,0,0,0,45,0,0,71,0,33,3,0,0,0,0,72,80,63,25,0,0,42,40,127,90,89,22,0,1,0,11,64,0,7,18,44,1,1,13,0,0,19,105,67,79,20,48,0,0,12,126,1,1,1,72,2,0,3,5,65,64
Key D,0,127,1,102,65,1,89,1,1,127,0,0,64,0,0,3,0,78,0,98,54,0,78,17,0,0,0,0,122,70,100,65,0,1,0,11,64,1,7,40,17,1,2,76,64,50,64,68,64,112,112,64,0,0,1,68,1,2,5,64,0,1,6,1,64,64
Bass A + Sub,1,0,2,77,64,1,127,1,0,127,-24,0,64,0,16,0,0,74,0,62,35,21,103,64,18,1,0,81,127,21,101,64,0,1,0,11,64,1,8,2,6,0,1,64,64,50,64,40,64,10,86,19,0,0,12,74,1,6,1,50,0,0,5,1,64,64
Pad PitchOrg,1,0,1,77,65,1,65,0,0,125,0,0,69,65,0,1,0,19,127,79,100,42,62,64,0,1,24,57,127,92,104,49,0,1,0,11,64,1,8,40,18,0,2,52,77,65,64,40,64,94,32,64,0,0,12,68,1,2,1,66,0,0,1,1,50,42
Metal Power 1,2,0,4,64,81,1,42,1,0,64,-24,0,64,0,0,2,0,67,55,64,20,60,87,90,30,0,10,127,127,12,94,30,0,1,0,11,64,0,8,40,12,1,2,64,64,50,64,40,64,12,75,64,0,22,12,86,0,2,1,74,22,0,5,1,64,64
Bass B,1,0,1,77,85,1,102,0,0,127,-24,1,127,18,9,1,12,64,0,64,52,0,98,56,0,1,0,53,122,0,84,64,0,1,1,11,64,0,0,3,20,1,2,64,64,50,64,40,49,10,92,78,0,0,4,75,0,2,1,64,0,0,3,1,64,64
Eurosaw [Light],1,0,1,51,72,1,127,0,0,64,12,1,89,0,29,0,0,0,0,0,127,0,62,64,0,0,0,30,127,51,53,0,0,1,3,18,127,1,1,53,15,1,2,64,45,58,64,40,73,64,64,64,0,0,12,64,1,2,1,64,0,1,6,0,78,44
Phaser Guitar Synth,0,0,4,89,65,1,127,1,0,127,0,1,67,0,16,0,0,0,127,79,96,0,62,127,56,1,24,20,127,75,90,49,0,1,0,15,64,1,6,40,18,0,2,52,77,65,64,40,64,94,32,64,0,0,12,68,1,2,1,66,0,1,1,5,50,42
Eurodance 90s,1,0,1,64,62,1,127,0,0,127,0,1,24,0,127,1,0,39,0,0,110,23,87,99,0,1,0,64,110,50,72,52,0,2,2,14,82,1,7,11,23,0,4,25,64,50,64,40,66,8,61,63,0,0,12,67,1,2,1,69,0,0,5,0,54,60
